zip_code,cluster
22018,verde_fwa
22020,gialli
22020,rossi
22020,verde_ftth
22020,verde_fwa
22021,verde_ftth
22023,verde_fwa
22024,verde_fwa
22025,verde_fwa
22026,gialli
22027,verde_fwa
22028,gialli
22029,verde_fwa
22030,gialli
22030,verde_ftth
22030,verde_fwa
22031,verde_fwa
22032,verde_ftth
22033,verde_fwa
22034,gialli
22035,verde_ftth
22036,verde_fwa
22037,verde_fwa
22038,rossi
22039,verde_fwa
22040,gialli
22040,verde_ftth
22040,verde_fwa
22041,verde_ftth
22042,verde_ftth
22043,verde_ftth
22044,verde_fwa
22045,verde_fwa
22046,verde_ftth
22060,verde_ftth
22061,rossi
22063,gialli
22066,verde_fwa
22069,verde_fwa
22070,gialli
22070,rossi
22070,verde_ftth
22070,verde_fwa
22071,rossi
22072,verde_fwa
22073,verde_ftth
22074,verde_fwa
22075,gialli
22076,verde_ftth
22077,gialli
22078,verde_ftth
22079,verde_fwa
22100,gialli
23010,gialli
23010,rossi
23010,verde_ftth
23010,verde_fwa
23011,verde_fwa
23012,verde_ftth
23013,verde_fwa
23014,gialli
23014,verde_fwa
23015,verde_fwa
23016,gialli
23017,verde_fwa
23018,verde_fwa
23019,verde_fwa
23020,gialli
23020,rossi
23020,verde_ftth
23020,verde_fwa
23021,verde_fwa
23022,verde_fwa
23023,verde_fwa
23024,gialli
23025,verde_fwa
23026,verde_fwa
23027,gialli
23029,verde_fwa
23030,gialli
23030,verde_ftth
23030,verde_fwa
23031,verde_fwa
23032,verde_ftth
23033,verde_ftth
23034,verde_fwa
23035,verde_ftth
23036,verde_ftth
23037,verde_ftth
23038,verde_fwa
23041,verde_fwa
23100,verde_ftth
23801,verde_fwa
23802,gialli
23804,gialli
23805,gialli
23807,verde_fwa
23808,verde_ftth
23811,verde_fwa
23813,verde_fwa
23814,verde_fwa
23815,verde_fwa
23816,verde_fwa
23817,verde_fwa
23818,verde_fwa
23819,verde_fwa
23821,verde_ftth
23822,verde_ftth
23823,verde_fwa
23824,verde_ftth
23825,verde_fwa
23826,verde_fwa
23827,rossi
23828,gialli
23829,gialli
23831,verde_fwa
23832,verde_ftth
23832,verde_fwa
23833,gialli
23834,verde_fwa
23835,verde_fwa
23836,gialli
23837,verde_ftth
23841,verde_fwa
23842,verde_fwa
23843,verde_ftth
23844,verde_ftth
23845,verde_fwa
23846,verde_ftth
23847,verde_fwa
23848,verde_ftth
23848,verde_fwa
23849,verde_ftth
23851,verde_fwa
23852,gialli
23854,verde_fwa
23855,gialli
23857,verde_ftth
23861,verde_ftth
23862,verde_ftth
23864,verde_ftth
23865,verde_fwa
23867,verde_ftth
23868,verde_fwa
23870,verde_ftth
23871,verde_fwa
23873,verde_ftth
23874,verde_fwa
23875,verde_ftth
23876,verde_ftth
23877,gialli
23879,gialli
23880,rossi
23881,verde_ftth
23883,verde_ftth
23884,verde_fwa
23885,verde_ftth
23886,gialli
23887,verde_ftth
23888,verde_fwa
23889,verde_fwa
23890,gialli
23891,rossi
23892,verde_ftth
23893,verde_ftth
23894,verde_ftth
23895,verde_fwa
23896,verde_ftth
23897,verde_ftth
23898,gialli
23899,verde_ftth
23900,gialli
24010,gialli
24010,rossi
24010,verde_ftth
24010,verde_fwa
24011,verde_fwa
24012,verde_fwa
24013,verde_ftth
24014,verde_ftth
24015,verde_fwa
24016,gialli
24017,verde_ftth
24018,verde_fwa
24019,verde_ftth
24020,gialli
24020,rossi
24020,verde_ftth
24020,verde_fwa
24021,verde_ftth
24022,verde_fwa
24023,verde_fwa
24024,verde_fwa
24025,verde_ftth
24026,verde_fwa
24027,verde_fwa
24028,verde_fwa
24029,verde_ftth
24030,gialli
24030,rossi
24030,verde_ftth
24030,verde_fwa
24031,gialli
24032,gialli
24033,verde_ftth
24034,gialli
24035,verde_fwa
24036,verde_fwa
24037,rossi
24037,verde_fwa
24038,verde_fwa
24039,verde_ftth
24040,gialli
24040,verde_ftth
24040,verde_fwa
24041,gialli
24042,verde_ftth
24043,verde_ftth
24044,verde_ftth
24045,gialli
24046,verde_fwa
24047,gialli
24048,verde_fwa
24049,verde_fwa
24050,gialli
24050,verde_ftth
24050,verde_fwa
24051,verde_fwa
24052,gialli
24053,verde_fwa
24054,gialli
24055,gialli
24056,verde_ftth
24057,verde_fwa
24058,gialli
24059,verde_ftth
24060,gialli
24060,rossi
24060,verde_ftth
24060,verde_fwa
24061,gialli
24062,verde_fwa
24063,verde_fwa
24064,gialli
24065,verde_fwa
24066,verde_ftth
24067,verde_fwa
24068,verde_fwa
24069,gialli
24069,verde_ftth
24069,verde_fwa
24121,gialli
24122,gialli
24123,gialli
24124,gialli
24125,gialli
24126,gialli
24127,gialli
24128,gialli
24129,gialli
25010,gialli
25010,verde_ftth
25010,verde_fwa
25011,verde_fwa
25012,verde_fwa
25013,verde_fwa
25014,verde_fwa
25015,gialli
25016,verde_fwa
25017,verde_fwa
25018,verde_fwa
25019,verde_fwa
25020,gialli
25020,verde_ftth
25020,verde_fwa
25021,verde_fwa
25022,gialli
25023,gialli
25024,gialli
25025,verde_fwa
25026,verde_fwa
25027,verde_fwa
25028,verde_fwa
25029,verde_ftth
25030,gialli
25030,verde_ftth
25030,verde_fwa
25031,verde_ftth
25032,verde_fwa
25033,verde_fwa
25034,verde_fwa
25035,verde_fwa
25036,verde_fwa
25037,verde_fwa
25038,verde_fwa
25039,gialli
25040,gialli
25040,rossi
25040,verde_ftth
25040,verde_fwa
25042,verde_ftth
25043,verde_fwa
25044,verde_fwa
25045,verde_fwa
25046,verde_fwa
25047,verde_fwa
25048,verde_fwa
25049,verde_ftth
25050,gialli
25050,rossi
25050,verde_ftth
25050,verde_fwa
25051,gialli
25052,verde_ftth
25053,verde_ftth
25054,verde_ftth
25055,rossi
25056,verde_fwa
25057,verde_ftth
25058,verde_ftth
25059,verde_fwa
25060,gialli
25060,verde_ftth
25060,verde_fwa
25061,verde_ftth
25061,verde_fwa
25062,verde_fwa
25063,gialli
25064,verde_fwa
25065,gialli
25068,verde_fwa
25069,verde_fwa
25070,gialli
25070,rossi
25070,verde_fwa
25071,verde_fwa
25072,gialli
25073,gialli
25074,gialli
25074,verde_fwa
25075,gialli
25076,verde_fwa
25077,verde_fwa
25078,rossi
25078,verde_fwa
25079,verde_fwa
25080,gialli
25080,rossi
25080,verde_ftth
25080,verde_fwa
25081,verde_fwa
25082,verde_fwa
25083,gialli
25084,gialli
25085,verde_fwa
25086,verde_fwa
25087,verde_fwa
25088,gialli
25089,verde_fwa
25121,gialli
25122,gialli
25123,gialli
25124,gialli
25125,gialli
25126,gialli
25127,gialli
25128,gialli
25129,gialli
25131,gialli
25132,gialli
25133,gialli
25134,gialli
25135,gialli
25136,gialli
26010,gialli
26010,verde_ftth
26010,verde_fwa
26011,verde_fwa
26012,gialli
26013,verde_ftth
26014,verde_ftth
26015,gialli
26016,gialli
26017,verde_ftth
26018,verde_ftth
26019,verde_fwa
26020,gialli
26020,verde_ftth
26020,verde_fwa
26021,verde_ftth
26022,verde_fwa
26023,verde_ftth
26024,verde_ftth
26025,verde_fwa
26026,verde_ftth
26027,verde_ftth
26028,verde_ftth
26029,verde_ftth
26030,gialli
26030,verde_ftth
26031,verde_ftth
26032,verde_ftth
26033,verde_fwa
26034,verde_ftth
26035,verde_ftth
26036,verde_fwa
26037,verde_ftth
26038,verde_ftth
26039,verde_ftth
26040,gialli
26040,rossi
26040,verde_ftth
26040,verde_fwa
26041,verde_fwa
26042,verde_fwa
26043,gialli
26044,verde_ftth
26045,gialli
26046,verde_ftth
26047,gialli
26048,verde_ftth
26049,gialli
26100,gialli
26811,verde_ftth
26812,verde_ftth
26813,verde_fwa
26814,verde_fwa
26815,verde_fwa
26816,gialli
26817,verde_fwa
26818,gialli
26821,verde_ftth
26822,verde_fwa
26823,verde_ftth
26824,verde_ftth
26825,verde_ftth
26826,verde_fwa
26827,verde_ftth
26828,verde_ftth
26831,gialli
26832,rossi
26833,gialli
26833,rossi
26834,gialli
26834,verde_ftth
26835,verde_ftth
26836,gialli
26837,verde_ftth
26838,verde_fwa
26839,gialli
26841,gialli
26842,gialli
26842,rossi
26843,verde_ftth
26844,verde_ftth
26845,rossi
26846,verde_ftth
26847,verde_ftth
26848,verde_ftth
26849,verde_ftth
26851,gialli
26852,verde_fwa
26853,gialli
26854,gialli
26855,verde_fwa
26856,gialli
26857,verde_fwa
26858,verde_fwa
26859,gialli
26861,gialli
26862,verde_fwa
26863,gialli
26864,gialli
26865,gialli
26866,gialli
26867,gialli
26900,gialli
27010,gialli
27010,rossi
27010,verde_ftth
27010,verde_fwa
27011,gialli
27011,verde_fwa
27012,gialli
27013,rossi
27014,verde_fwa
27015,gialli
27016,gialli
27017,gialli
27017,rossi
27018,verde_fwa
27019,gialli
27020,gialli
27020,rossi
27020,verde_ftth
27020,verde_fwa
27021,verde_fwa
27022,verde_fwa
27023,gialli
27024,verde_fwa
27025,gialli
27026,verde_fwa
27027,gialli
27028,rossi
27029,gialli
27030,gialli
27030,rossi
27030,verde_ftth
27030,verde_fwa
27031,gialli
27032,verde_fwa
27034,gialli
27034,rossi
27035,rossi
27035,verde_fwa
27036,verde_fwa
27037,rossi
27038,verde_fwa
27039,verde_ftth
27040,gialli
27040,rossi
27040,verde_ftth
27040,verde_fwa
27041,gialli
27041,verde_fwa
27042,gialli
27042,verde_ftth
27043,gialli
27043,verde_fwa
27044,verde_fwa
27045,verde_fwa
27046,gialli
27047,gialli
27047,verde_ftth
27047,verde_fwa
27048,verde_ftth
27049,gialli
27049,rossi
27050,gialli
27050,rossi
27050,verde_ftth
27050,verde_fwa
27051,rossi
27052,verde_ftth
27052,verde_fwa
27053,gialli
27053,verde_fwa
27054,verde_ftth
27055,verde_fwa
27056,gialli
27057,verde_fwa
27058,verde_ftth
27059,rossi
27061,gialli
27100,gialli
28010,gialli
28010,verde_ftth
28010,verde_fwa
28011,verde_fwa
28012,verde_fwa
28013,gialli
28014,verde_fwa
28015,verde_fwa
28016,verde_fwa
28017,verde_ftth
28019,verde_ftth
28021,verde_fwa
28024,verde_fwa
28028,gialli
28040,verde_ftth
28040,verde_fwa
28041,rossi
28043,verde_fwa
28045,verde_fwa
28046,verde_fwa
28047,rossi
28050,gialli
28053,verde_ftth
28060,gialli
28060,verde_ftth
28060,verde_fwa
28061,verde_ftth
28062,verde_fwa
28064,gialli
28064,rossi
28064,verde_ftth
28065,verde_fwa
28066,gialli
28068,verde_fwa
28069,gialli
28070,verde_ftth
28071,verde_ftth
28072,verde_ftth
28073,verde_ftth
28074,verde_fwa
28075,verde_fwa
28076,verde_ftth
28077,verde_fwa
28078,verde_fwa
28079,verde_ftth
28100,gialli
28801,verde_fwa
28802,gialli
28803,verde_fwa
28804,verde_ftth
28805,verde_ftth
28811,verde_ftth
28812,verde_ftth
28813,verde_ftth
28814,verde_ftth
28815,verde_fwa
28816,verde_ftth
28817,gialli
28818,verde_ftth
28819,verde_ftth
28821,gialli
28822,verde_fwa
28823,verde_fwa
28824,verde_fwa
28826,rossi
28827,gialli
28828,verde_fwa
28831,verde_fwa
28832,verde_ftth
28833,verde_ftth
28836,verde_fwa
28838,verde_fwa
28841,verde_ftth
28842,verde_ftth
28843,verde_ftth
28844,verde_fwa
28845,verde_fwa
28846,verde_ftth
28851,verde_fwa
28852,verde_ftth
28853,verde_ftth
28854,verde_ftth
28855,verde_ftth
28856,verde_ftth
28857,verde_ftth
28858,verde_ftth
28859,verde_fwa
28861,verde_fwa
28862,verde_ftth
28863,verde_fwa
28864,verde_ftth
28865,verde_ftth
28866,verde_ftth
28868,verde_ftth
28871,verde_ftth
28873,verde_ftth
28875,verde_ftth
28876,verde_ftth
28877,gialli
28877,verde_fwa
28879,verde_ftth
28881,verde_ftth
28883,verde_fwa
28884,gialli
28885,verde_fwa
28886,verde_fwa
28887,verde_ftth
28887,verde_fwa
28891,verde_ftth
28893,verde_ftth
28894,verde_ftth
28895,verde_ftth
28896,verde_ftth
28897,verde_fwa
28898,verde_ftth
28899,verde_ftth
28921,gialli
28922,gialli
28923,gialli
28924,gialli
28925,gialli
29010,gialli
29010,verde_ftth
29010,verde_fwa
29011,verde_fwa
29012,verde_ftth
29013,verde_fwa
29014,verde_ftth
29015,gialli
29016,verde_ftth
29017,verde_fwa
29018,verde_fwa
29019,verde_fwa
29020,gialli
29020,rossi
29020,verde_ftth
29020,verde_fwa
29021,verde_fwa
29022,verde_fwa
29023,gialli
29024,verde_fwa
29025,verde_fwa
29026,rossi
29027,verde_fwa
29028,verde_ftth
29029,verde_fwa
29031,gialli
29121,gialli
29122,gialli
30010,gialli
30010,verde_ftth
30013,verde_fwa
30014,rossi
30015,gialli
30016,verde_fwa
30020,gialli
30020,rossi
30020,verde_ftth
30020,verde_fwa
30021,gialli
30022,gialli
30023,verde_ftth
30024,gialli
30025,verde_fwa
30026,verde_ftth
30027,gialli
30028,rossi
30029,verde_ftth
30030,gialli
30030,rossi
30030,verde_ftth
30030,verde_fwa
30031,gialli
30032,verde_ftth
30033,verde_fwa
30034,rossi
30035,gialli
30036,rossi
30037,verde_fwa
30038,verde_fwa
30039,gialli
30121,gialli
30122,gialli
30123,gialli
30124,gialli
30125,gialli
30126,gialli
30132,gialli
30133,gialli
30135,gialli
30141,gialli
30142,gialli
30171,gialli
30172,gialli
30173,gialli
30174,gialli
30175,gialli
30176,gialli
31010,verde_ftth
31010,verde_fwa
31011,verde_fwa
31012,verde_fwa
31013,verde_fwa
31014,verde_fwa
31015,gialli
31016,verde_fwa
31017,verde_ftth
31018,verde_ftth
31020,gialli
31020,rossi
31020,verde_ftth
31020,verde_fwa
31021,rossi
31022,verde_fwa
31023,verde_ftth
31024,gialli
31025,verde_fwa
31026,gialli
31027,verde_fwa
31028,verde_fwa
31029,verde_ftth
31030,gialli
31030,verde_ftth
31030,verde_fwa
31031,verde_fwa
31032,verde_ftth
31033,gialli
31034,verde_ftth
31035,verde_ftth
31036,verde_fwa
31037,verde_ftth
31038,verde_ftth
31039,verde_ftth
31040,gialli
31040,verde_ftth
31040,verde_fwa
31041,verde_ftth
31043,verde_ftth
31044,verde_fwa
31045,gialli
31046,verde_ftth
31047,gialli
31048,verde_fwa
31049,verde_fwa
31050,gialli
31050,verde_ftth
31050,verde_fwa
31051,verde_fwa
31052,verde_ftth
31053,verde_fwa
31054,verde_ftth
31055,verde_fwa
31056,verde_ftth
31057,rossi
31058,gialli
31059,verde_ftth
31100,gialli
32010,rossi
32010,verde_ftth
32010,verde_fwa
32012,gialli
32013,rossi
32014,gialli
32016,verde_ftth
32020,gialli
32020,verde_ftth
32020,verde_fwa
32021,verde_ftth
32022,verde_fwa
32023,gialli
32026,verde_ftth
32027,verde_ftth
32030,gialli
32030,verde_ftth
32030,verde_fwa
32031,verde_ftth
32032,verde_fwa
32033,gialli
32034,verde_ftth
32035,verde_ftth
32036,gialli
32037,gialli
32038,verde_fwa
32040,gialli
32040,verde_ftth
32040,verde_fwa
32041,verde_fwa
32042,gialli
32043,verde_ftth
32044,verde_fwa
32045,gialli
32046,verde_ftth
32100,verde_ftth
33010,verde_ftth
33011,verde_ftth
33012,verde_fwa
33013,verde_ftth
33014,rossi
33015,verde_ftth
33016,verde_ftth
33017,verde_fwa
33018,verde_fwa
33019,verde_ftth
33020,gialli
33020,rossi
33020,verde_ftth
33020,verde_fwa
33021,verde_ftth
33022,verde_ftth
33023,verde_ftth
33024,verde_ftth
33025,verde_ftth
33026,gialli
33027,gialli
33028,verde_fwa
33029,verde_ftth
33030,verde_ftth
33031,verde_ftth
33032,verde_ftth
33033,rossi
33034,verde_ftth
33035,verde_ftth
33036,verde_fwa
33037,verde_ftth
33038,verde_fwa
33039,verde_ftth
33040,gialli
33040,verde_ftth
33040,verde_fwa
33041,verde_ftth
33042,verde_fwa
33043,verde_fwa
33044,verde_fwa
33045,verde_fwa
33046,verde_ftth
33047,verde_ftth
33048,verde_ftth
33049,verde_ftth
33050,verde_ftth
33050,verde_fwa
33051,verde_ftth
33052,gialli
33053,verde_fwa
33054,verde_fwa
33055,verde_ftth
33056,verde_ftth
33057,verde_ftth
33058,verde_ftth
33059,verde_ftth
33061,verde_ftth
33070,verde_ftth
33070,verde_fwa
33072,gialli
33074,verde_fwa
33075,verde_ftth
33076,verde_ftth
33077,verde_ftth
33078,gialli
33079,verde_ftth
33080,gialli
33080,verde_ftth
33080,verde_fwa
33081,verde_ftth
33082,gialli
33083,verde_ftth
33084,verde_fwa
33085,verde_fwa
33086,verde_ftth
33087,verde_ftth
33090,verde_ftth
33092,verde_ftth
33094,verde_ftth
33095,verde_ftth
33097,verde_fwa
33098,verde_ftth
33099,verde_ftth
33100,gialli
33170,gialli
34010,gialli
34011,rossi
34015,verde_fwa
34016,gialli
34018,gialli
34070,gialli
34070,verde_ftth
34070,verde_fwa
34071,verde_fwa
34072,verde_ftth
34072,verde_fwa
34073,rossi
34074,gialli
34075,gialli
34076,verde_ftth
34077,verde_fwa
34078,verde_fwa
34079,gialli
34121,no_sell
34122,no_sell
34123,no_sell
34124,no_sell
34125,no_sell
34126,no_sell
34127,no_sell
34128,no_sell
34129,no_sell
34131,no_sell
34132,no_sell
34133,no_sell
34134,no_sell
34135,no_sell
34136,no_sell
34137,no_sell
34138,no_sell
34139,no_sell
34141,no_sell
34142,no_sell
34143,no_sell
34144,no_sell
34145,no_sell
34146,no_sell
34147,no_sell
34148,no_sell
34149,no_sell
34151,no_sell
34170,gialli
35010,gialli
35010,rossi
35010,verde_ftth
35010,verde_fwa
35011,verde_ftth
35012,verde_fwa
35013,gialli
35014,verde_fwa
35015,verde_ftth
35016,gialli
35017,verde_ftth
35018,verde_ftth
35019,verde_ftth
35020,gialli
35020,verde_ftth
35020,verde_fwa
35021,verde_fwa
35022,verde_ftth
35023,verde_ftth
35024,verde_ftth
35025,verde_ftth
35026,verde_fwa
35027,verde_fwa
35028,verde_ftth
35029,verde_ftth
35030,verde_ftth
35030,verde_fwa
35031,gialli
35032,verde_ftth
35034,verde_ftth
35035,verde_fwa
35036,verde_fwa
35037,verde_ftth
35038,verde_ftth
35040,verde_ftth
35040,verde_fwa
35041,gialli
35042,verde_ftth
35043,gialli
35044,verde_ftth
35045,verde_ftth
35046,verde_ftth
35047,verde_fwa
35048,verde_fwa
35121,gialli
35122,gialli
35123,gialli
35124,gialli
35125,gialli
35126,gialli
35127,gialli
35128,gialli
35129,gialli
35131,gialli
35132,gialli
35133,gialli
35134,gialli
35135,gialli
35136,gialli
35137,gialli
35138,gialli
35139,gialli
35141,gialli
35142,gialli
35143,gialli
36010,gialli
36010,rossi
36010,verde_ftth
36010,verde_fwa
36011,verde_ftth
36012,verde_ftth
36013,verde_fwa
36014,verde_ftth
36015,verde_ftth
36016,verde_ftth
36020,gialli
36020,rossi
36020,verde_ftth
36021,verde_ftth
36022,verde_fwa
36023,verde_ftth
36024,verde_ftth
36025,verde_ftth
36026,verde_ftth
36027,gialli
36028,verde_ftth
36029,verde_ftth
36030,gialli
36030,verde_ftth
36030,verde_fwa
36031,verde_fwa
36032,gialli
36033,verde_fwa
36034,verde_fwa
36035,verde_ftth
36036,gialli
36040,gialli
36040,rossi
36040,verde_ftth
36040,verde_fwa
36042,verde_fwa
36043,verde_ftth
36044,verde_ftth
36045,rossi
36045,verde_ftth
36046,gialli
36047,verde_ftth
36048,verde_ftth
36050,verde_ftth
36051,verde_fwa
36052,verde_ftth
36053,verde_fwa
36054,gialli
36055,gialli
36056,verde_ftth
36057,rossi
36060,verde_ftth
36061,gialli
36063,gialli
36064,verde_ftth
36065,verde_ftth
36066,verde_ftth
36070,gialli
36070,verde_ftth
36071,verde_fwa
36072,verde_fwa
36073,rossi
36075,gialli
36076,verde_fwa
36077,verde_fwa
36078,verde_ftth
36100,no_sell
37010,gialli
37010,verde_ftth
37010,verde_fwa
37011,verde_ftth
37012,gialli
37013,verde_ftth
37014,verde_fwa
37015,verde_fwa
37016,verde_ftth
37017,verde_ftth
37018,verde_fwa
37019,gialli
37020,gialli
37020,rossi
37020,verde_ftth
37020,verde_fwa
37021,verde_ftth
37022,verde_fwa
37023,verde_ftth
37024,gialli
37026,verde_ftth
37028,verde_ftth
37029,verde_fwa
37030,gialli
37030,rossi
37030,verde_ftth
37030,verde_fwa
37031,verde_ftth
37032,verde_fwa
37035,gialli
37036,rossi
37038,verde_fwa
37039,verde_ftth
37040,verde_ftth
37040,verde_fwa
37041,verde_ftth
37042,verde_ftth
37043,verde_ftth
37044,verde_ftth
37045,verde_ftth
37046,verde_ftth
37047,verde_fwa
37049,verde_ftth
37050,verde_ftth
37050,verde_fwa
37051,verde_ftth
37052,verde_fwa
37053,gialli
37054,verde_fwa
37055,verde_ftth
37056,verde_ftth
37057,gialli
37058,verde_ftth
37059,verde_fwa
37060,gialli
37060,verde_ftth
37060,verde_fwa
37063,verde_ftth
37064,verde_fwa
37066,verde_fwa
37067,verde_fwa
37068,verde_fwa
37069,verde_fwa
37121,gialli
37122,gialli
37123,gialli
37124,gialli
37125,gialli
37126,gialli
37127,gialli
37128,gialli
37129,gialli
37131,gialli
37132,gialli
37133,gialli
37134,gialli
37135,gialli
37136,gialli
37137,gialli
37138,gialli
37139,gialli
37141,gialli
37142,gialli
38010,verde_ftth
38010,verde_fwa
38011,gialli
38011,verde_ftth
38012,verde_ftth
38013,verde_ftth
38015,verde_ftth
38016,gialli
38017,verde_ftth
38018,verde_fwa
38019,verde_ftth
38020,rossi
38020,verde_ftth
38020,verde_fwa
38022,verde_ftth
38023,verde_ftth
38024,verde_fwa
38025,verde_fwa
38026,verde_ftth
38027,verde_ftth
38028,verde_ftth
38029,verde_fwa
38030,gialli
38030,verde_ftth
38031,verde_fwa
38032,verde_fwa
38033,verde_fwa
38034,verde_ftth
38035,verde_fwa
38036,verde_fwa
38037,verde_fwa
38038,verde_ftth
38040,gialli
38040,verde_ftth
38041,verde_ftth
38042,gialli
38043,verde_fwa
38045,verde_fwa
38046,verde_fwa
38047,rossi
38048,verde_ftth
38049,verde_ftth
38050,gialli
38050,rossi
38050,verde_ftth
38051,verde_ftth
38052,verde_ftth
38053,verde_ftth
38054,verde_ftth
38055,verde_ftth
38056,verde_ftth
38057,verde_ftth
38059,verde_ftth
38060,gialli
38060,verde_ftth
38061,verde_ftth
38062,verde_ftth
38063,verde_ftth
38064,verde_fwa
38065,verde_ftth
38066,verde_ftth
38067,verde_ftth
38068,gialli
38068,verde_ftth
38069,gialli
38070,verde_ftth
38071,verde_ftth
38073,verde_ftth
38074,verde_ftth
38075,verde_ftth
38076,verde_ftth
38077,verde_ftth
38078,verde_ftth
38079,verde_ftth
38080,rossi
38080,verde_ftth
38082,verde_ftth
38083,verde_ftth
38085,verde_ftth
38086,verde_ftth
38086,verde_fwa
38087,verde_ftth
38088,gialli
38089,gialli
38091,verde_ftth
38092,verde_ftth
38093,verde_ftth
38094,verde_ftth
38095,verde_ftth
38096,verde_ftth
38097,verde_ftth
38098,verde_ftth
38099,rossi
38121,no_sell
38122,no_sell
38123,no_sell
39010,gialli
39010,rossi
39011,verde_fwa
39012,gialli
39013,rossi
39014,verde_fwa
39015,gialli
39016,rossi
39017,verde_fwa
39018,verde_fwa
39019,gialli
39020,gialli
39020,rossi
39021,verde_fwa
39022,verde_fwa
39023,verde_fwa
39024,verde_fwa
39025,gialli
39025,verde_fwa
39026,verde_fwa
39027,rossi
39028,verde_fwa
39029,rossi
39030,gialli
39030,rossi
39030,verde_fwa
39031,verde_fwa
39032,verde_fwa
39033,verde_fwa
39034,verde_fwa
39035,gialli
39036,gialli
39037,gialli
39037,verde_fwa
39038,verde_fwa
39039,gialli
39040,gialli
39040,rossi
39040,verde_fwa
39041,verde_fwa
39042,rossi
39043,rossi
39044,verde_fwa
39045,rossi
39046,verde_fwa
39047,verde_fwa
39048,verde_fwa
39049,verde_fwa
39050,gialli
39050,rossi
39050,verde_fwa
39051,verde_fwa
39052,verde_fwa
39053,gialli
39054,gialli
39055,verde_fwa
39056,verde_fwa
39057,gialli
39058,gialli
39100,gialli
40010,verde_ftth
40011,verde_ftth
40012,gialli
40013,verde_ftth
40014,rossi
40015,verde_ftth
40016,gialli
40017,verde_ftth
40018,verde_ftth
40019,gialli
40020,verde_ftth
40021,verde_ftth
40022,verde_ftth
40023,rossi
40024,gialli
40025,verde_ftth
40026,gialli
40027,verde_ftth
40030,gialli
40030,verde_ftth
40032,gialli
40033,verde_ftth
40034,gialli
40035,verde_fwa
40036,gialli
40037,gialli
40038,gialli
40041,verde_fwa
40042,verde_fwa
40043,verde_fwa
40046,verde_fwa
40048,verde_fwa
40050,gialli
40050,verde_ftth
40050,verde_fwa
40051,gialli
40052,verde_ftth
40053,gialli
40054,rossi
40055,verde_ftth
40057,rossi
40059,gialli
40060,gialli
40061,gialli
40062,rossi
40063,verde_fwa
40064,verde_ftth
40065,verde_fwa
40066,verde_fwa
40068,verde_ftth
40069,verde_fwa
40121,gialli
40122,gialli
40123,gialli
40124,gialli
40125,gialli
40126,gialli
40127,gialli
40128,gialli
40129,gialli
40131,gialli
40132,gialli
40133,gialli
40134,gialli
40135,gialli
40136,gialli
40137,gialli
40138,gialli
40139,gialli
40141,gialli
41011,gialli
41012,gialli
41013,rossi
41014,gialli
41015,verde_ftth
41016,rossi
41017,verde_ftth
41018,gialli
41019,verde_ftth
41020,verde_fwa
41021,gialli
41022,verde_fwa
41023,verde_fwa
41025,verde_ftth
41026,verde_fwa
41027,verde_fwa
41028,gialli
41029,gialli
41030,verde_ftth
41031,verde_ftth
41032,verde_ftth
41033,rossi
41034,gialli
41036,verde_ftth
41037,verde_ftth
41038,rossi
41039,verde_ftth
41040,gialli
41042,gialli
41043,verde_ftth
41044,gialli
41045,verde_ftth
41046,verde_ftth
41048,gialli
41049,gialli
41051,gialli
41052,gialli
41053,gialli
41054,verde_ftth
41055,verde_fwa
41056,verde_fwa
41057,gialli
41058,verde_ftth
41059,gialli
41121,gialli
41122,gialli
41123,gialli
41124,gialli
41125,gialli
41126,gialli
42010,verde_ftth
42011,verde_fwa
42012,gialli
42013,verde_ftth
42014,verde_ftth
42015,verde_ftth
42016,verde_ftth
42017,verde_fwa
42018,verde_fwa
42019,gialli
42020,gialli
42020,verde_ftth
42021,verde_ftth
42022,verde_ftth
42023,verde_ftth
42024,rossi
42025,gialli
42026,verde_fwa
42027,verde_ftth
42028,gialli
42030,gialli
42030,verde_ftth
42031,verde_ftth
42032,verde_ftth
42033,verde_ftth
42034,verde_fwa
42035,verde_fwa
42040,rossi
42041,verde_ftth
42042,gialli
42043,gialli
42044,verde_ftth
42045,verde_ftth
42046,verde_ftth
42047,verde_ftth
42048,verde_fwa
42049,verde_fwa
42121,gialli
42123,gialli
42124,gialli
43010,gialli
43010,verde_fwa
43011,verde_ftth
43012,verde_fwa
43013,verde_fwa
43014,gialli
43015,verde_fwa
43016,verde_ftth
43017,gialli
43018,gialli
43019,gialli
43021,verde_ftth
43022,verde_ftth
43024,gialli
43025,verde_fwa
43028,gialli
43029,verde_fwa
43030,verde_fwa
43032,gialli
43035,verde_ftth
43036,verde_ftth
43037,verde_fwa
43038,verde_ftth
43039,verde_ftth
43040,gialli
43040,verde_fwa
43041,gialli
43042,gialli
43043,verde_fwa
43044,verde_fwa
43045,verde_fwa
43047,gialli
43049,verde_fwa
43050,verde_fwa
43051,verde_fwa
43052,verde_fwa
43053,verde_fwa
43056,gialli
43058,verde_ftth
43059,verde_ftth
43121,gialli
43122,gialli
43123,gialli
43124,gialli
43125,gialli
43126,gialli
44011,gialli
44012,gialli
44015,gialli
44019,verde_ftth
44020,verde_ftth
44021,gialli
44022,verde_ftth
44023,verde_ftth
44026,verde_ftth
44027,verde_ftth
44028,verde_fwa
44033,verde_ftth
44034,gialli
44037,verde_ftth
